CPU Time,Time,AccX(G),AccY(G),AccZ(G),Ambient(degC),Humidity(%),Pressure(hPa),Acquisition Frequency,V_bat_1,V_bat_2,I_bat,T_bat_1,T_bat_2,Ambient_Temp,SoC_value
1638892202.189802,2021-12-07 10:50:02.189758,-0.069,0.053,0.952,12.001,18.921,1011.589,27.982,24.379,12.23,3.504,18.796,18.66,20.913,46.156
1638892203.218443,2021-12-07 10:50:03.218398,0.003,0.112,1.079,12.001,18.921,1011.589,15.807,24.39,12.23,3.339,18.796,18.66,20.913,46.156
1638892204.214271,2021-12-07 10:50:04.214250,-0.040,-0.005,1.006,12.001,18.921,1011.589,17.188,24.401,12.23,3.092,18.796,18.66,20.913,46.156
1638892205.21503,2021-12-07 10:50:05.215009,-0.033,0.029,1.112,12.001,18.921,1011.589,17.260,24.401,12.23,3.174,18.796,18.66,20.913,46.156
1638892207.0452216,2021-12-07 10:50:07.045187,-0.097,0.049,0.937,12.019,18.872,1011.637,31.866,24.401,12.235,3.339,18.796,18.66,20.913,46.156
1638892208.0742695,2021-12-07 10:50:08.074230,-0.020,-0.015,0.919,12.019,18.872,1011.637,16.836,24.379,12.23,3.669,18.859,18.726,20.951,46.156
1638892209.0738795,2021-12-07 10:50:09.073839,0.165,-0.001,0.977,12.019,18.872,1011.637,17.207,24.379,12.23,3.669,18.922,18.793,20.989,46.156
1638892210.0508957,2021-12-07 10:50:10.050853,-0.060,0.015,0.940,12.019,18.872,1011.637,29.291,24.357,12.224,4.081,18.985,18.86,21.028,46.156
1638892211.0502934,2021-12-07 10:50:11.050257,-0.107,0.096,0.892,12.019,18.872,1011.637,30.847,24.357,12.224,3.751,18.922,18.793,20.989,46.156
1638892212.0507605,2021-12-07 10:50:12.050716,0.064,-0.260,0.927,12.042,18.863,1011.669,31.552,24.357,12.224,3.998,18.985,18.86,21.028,46.156
1638892213.0565023,2021-12-07 10:50:13.056465,-0.127,-0.165,0.911,12.042,18.863,1011.669,27.518,24.357,12.218,3.916,19.048,18.927,21.066,46.156
1638892214.055399,2021-12-07 10:50:14.055356,-0.125,-0.029,0.974,12.042,18.863,1011.669,29.270,24.324,12.201,5.152,19.237,19.127,21.181,46.156
1638892215.0557709,2021-12-07 10:50:15.055731,-0.030,0.068,1.023,12.042,18.863,1011.669,29.929,24.236,12.155,7.047,19.615,19.528,21.41,46.156
1638892216.0551693,2021-12-07 10:50:16.055136,-0.061,0.122,1.011,12.042,18.863,1011.669,31.454,24.258,12.173,5.729,19.489,19.394,21.334,46.156
1638892217.0549054,2021-12-07 10:50:17.054861,-0.092,0.055,0.937,12.070,18.824,1011.712,32.787,24.269,12.184,5.646,19.615,19.528,21.41,46.156
1638892218.0887592,2021-12-07 10:50:18.088715,-0.121,0.054,0.979,12.070,18.824,1011.712,15.792,24.313,12.201,4.328,19.426,19.328,21.296,46.156
1638892219.0644186,2021-12-07 10:50:19.064378,-0.044,0.063,0.960,12.070,18.824,1011.712,26.367,24.269,12.184,5.317,19.552,19.461,21.372,46.156
1638892220.0602818,2021-12-07 10:50:20.060249,-0.025,0.005,0.934,12.070,18.824,1011.712,30.490,24.28,12.19,4.74,19.237,19.127,21.181,46.156
1638892221.059877,2021-12-07 10:50:21.059850,-0.052,-0.012,1.021,12.070,18.824,1011.712,31.848,24.335,12.213,3.669,19.048,18.927,21.066,46.156
1638892222.0760245,2021-12-07 10:50:22.075970,-0.031,0.024,0.970,12.100,18.800,1011.757,21.568,24.379,12.224,2.68,18.859,18.726,20.951,46.156
1638892223.089141,2021-12-07 10:50:23.089109,-0.026,0.111,0.857,12.100,18.800,1011.757,17.090,24.401,12.224,2.35,18.796,18.66,20.913,46.156
1638892224.0656533,2021-12-07 10:50:24.065612,-0.062,-0.014,0.947,12.100,18.800,1011.757,29.465,24.456,12.247,1.197,18.607,18.459,20.798,46.156
1638892225.0645783,2021-12-07 10:50:25.064536,-0.056,0.042,1.032,12.100,18.800,1011.757,31.354,24.522,12.281,0.043,18.355,18.192,20.644,46.156
1638892226.1017866,2021-12-07 10:50:26.101752,0.072,0.105,1.049,12.100,18.800,1011.757,14.692,24.533,12.292,0.373,18.292,18.125,20.606,46.156
1638892227.0978158,2021-12-07 10:50:27.097794,-0.169,0.041,1.018,12.130,18.792,1011.805,15.851,24.423,12.247,3.669,18.67,18.526,20.836,46.156
1638892228.0743308,2021-12-07 10:50:28.074289,-0.264,0.068,1.015,12.130,18.792,1011.805,25.846,24.148,12.121,11.414,19.867,19.795,21.564,46.156
1638892229.0743527,2021-12-07 10:50:29.074313,-0.353,-0.043,1.117,12.130,18.792,1011.805,26.548,23.851,11.99,19.325,21.064,21.064,22.291,46.156
1638892230.0700004,2021-12-07 10:50:30.069970,-0.174,0.002,0.980,12.130,18.792,1011.805,31.018,23.609,11.876,25.422,22.135,22.2,22.942,46.155
1638892231.1188018,2021-12-07 10:50:31.118766,-0.049,-0.022,1.042,12.130,18.792,1011.805,12.506,23.609,11.876,23.857,22.072,22.133,22.904,46.155
1638892232.0794005,2021-12-07 10:50:32.079307,-0.193,0.013,1.073,12.130,18.792,1011.805,25.324,23.62,11.882,23.28,21.946,22.0,22.828,46.155
1638892233.1029482,2021-12-07 10:50:33.102904,-0.186,0.100,0.882,12.153,18.738,1011.860,16.112,23.653,11.899,22.291,21.883,21.933,22.789,46.155
1638892234.122045,2021-12-07 10:50:34.122000,-0.104,-0.152,1.210,12.153,18.738,1011.860,12.481,23.62,11.888,23.198,22.009,22.066,22.866,46.155
1638892235.122835,2021-12-07 10:50:35.122794,-0.111,0.062,1.077,12.153,18.738,1011.860,12.519,23.543,11.848,25.587,22.387,22.467,23.096,46.155
1638892236.0904946,2021-12-07 10:50:36.090443,-0.182,0.180,0.925,12.153,18.738,1011.860,21.469,23.62,11.882,22.868,22.072,22.133,22.904,46.155
1638892239.2224643,2021-12-07 10:50:39.222408,-0.097,-0.081,0.984,12.150,18.712,1011.884,0.459,23.62,11.882,22.868,22.072,22.133,22.904,46.155
1638892240.1045687,2021-12-07 10:50:40.104525,-0.129,0.036,0.852,12.150,18.712,1011.884,12.645,23.631,11.888,22.209,22.009,22.066,22.866,46.155
1638892241.0913672,2021-12-07 10:50:41.091314,-0.222,-0.147,0.953,12.150,18.712,1011.884,15.464,23.631,11.888,22.456,22.009,22.066,22.866,46.154
1638892242.0797763,2021-12-07 10:50:42.079734,-0.121,0.050,0.918,12.150,18.712,1011.884,19.201,23.609,11.882,23.115,22.072,22.133,22.904,46.154
1638892243.0845826,2021-12-07 10:50:43.084537,-0.168,0.026,0.970,12.150,18.712,1011.884,17.901,23.609,11.876,23.198,22.072,22.133,22.904,46.154
1638892244.079572,2021-12-07 10:50:44.079547,-0.112,0.004,0.920,12.150,18.712,1011.884,20.054,23.598,11.876,23.445,22.072,22.133,22.904,46.154
1638892245.069888,2021-12-07 10:50:45.069866,-0.097,-0.006,1.035,12.109,18.751,1011.866,25.492,23.675,11.91,21.302,21.82,21.866,22.751,46.154
1638892246.0967565,2021-12-07 10:50:46.096718,-0.192,0.033,0.958,12.109,18.751,1011.866,15.375,23.686,11.91,21.055,21.82,21.866,22.751,46.154
1638892247.080355,2021-12-07 10:50:47.080310,-0.189,-0.097,1.038,12.109,18.751,1011.866,20.958,23.686,11.916,20.808,21.82,21.866,22.751,46.154
1638892248.9435039,2021-12-07 10:50:48.943483,-0.167,-0.020,1.150,12.109,18.751,1011.866,15.768,23.664,11.905,21.632,21.883,21.933,22.789,46.154
1638892249.958648,2021-12-07 10:50:49.958614,-0.171,-0.021,1.069,12.045,18.793,1011.838,12.882,23.642,11.893,22.209,21.883,21.933,22.789,46.154
1638892250.9151168,2021-12-07 10:50:50.915087,-0.169,-0.179,1.095,12.045,18.793,1011.838,30.143,23.642,11.899,21.962,21.883,21.933,22.789,46.153
1638892251.9208772,2021-12-07 10:50:51.920836,-0.153,0.002,0.987,12.045,18.793,1011.838,26.456,23.631,11.893,22.126,21.946,22.0,22.828,46.153
1638892252.964768,2021-12-07 10:50:52.964727,-0.186,0.032,0.955,12.045,18.793,1011.838,12.405,23.631,11.893,22.209,21.946,22.0,22.828,46.153
1638892253.9447608,2021-12-07 10:50:53.944720,-0.113,-0.012,0.939,12.045,18.793,1011.838,16.739,23.631,11.893,22.209,21.946,22.0,22.828,46.153
1638892254.9251077,2021-12-07 10:50:54.925077,-0.230,-0.161,1.118,11.959,18.864,1011.821,25.535,23.653,11.905,21.55,21.82,21.866,22.751,46.153
1638892255.9457362,2021-12-07 10:50:55.945710,-0.148,-0.007,1.065,11.959,18.864,1011.821,16.983,23.664,11.905,21.467,21.883,21.933,22.789,46.153
1638892256.93528,2021-12-07 10:50:56.935250,-0.195,-0.061,0.955,11.959,18.864,1011.821,21.060,23.664,11.91,21.467,21.82,21.866,22.751,46.153
1638892257.9739015,2021-12-07 10:50:57.973861,-0.137,0.032,1.164,11.959,18.864,1011.821,11.740,23.675,11.91,21.22,21.82,21.866,22.751,46.153
1638892258.9491901,2021-12-07 10:50:58.949152,-0.203,0.058,1.016,11.959,18.864,1011.821,16.770,23.664,11.905,21.467,21.82,21.866,22.751,46.153
1638892259.9266176,2021-12-07 10:50:59.926588,-0.415,0.217,1.249,11.851,18.939,1011.802,27.625,23.664,11.91,21.22,21.82,21.866,22.751,46.152
1638892260.9296188,2021-12-07 10:51:00.929577,-0.142,-0.095,1.161,11.851,18.939,1011.802,26.221,23.664,11.91,21.22,21.757,21.799,22.713,46.152
1638892261.9260273,2021-12-07 10:51:01.925988,-0.197,-0.134,1.011,11.851,18.939,1011.802,29.887,23.664,11.905,21.385,21.757,21.799,22.713,46.152
1638892262.953775,2021-12-07 10:51:02.953578,-0.138,0.017,0.987,11.851,18.939,1011.802,16.617,23.653,11.899,21.879,21.82,21.866,22.751,46.152
1638892263.9533918,2021-12-07 10:51:03.953356,-0.186,-0.069,1.046,11.851,18.939,1011.802,17.025,23.653,11.899,21.797,21.82,21.866,22.751,46.152
1638892264.9978797,2021-12-07 10:51:04.997843,-0.045,0.143,0.875,11.738,18.943,1011.760,9.766,23.653,11.899,21.879,21.82,21.866,22.751,46.152
1638892265.9506488,2021-12-07 10:51:05.950620,-0.199,0.006,0.918,11.738,18.943,1011.760,18.417,23.653,11.91,21.879,21.82,21.866,22.751,46.152
1638892266.9309502,2021-12-07 10:51:06.930902,-0.245,-0.004,1.073,11.738,18.943,1011.760,29.738,23.664,11.916,21.879,21.757,21.799,22.713,46.152
1638892268.744835,2021-12-07 10:51:08.744785,-0.162,-0.000,1.047,11.738,18.943,1011.760,14.765,23.664,11.922,21.797,21.757,21.799,22.713,46.152
1638892269.7107978,2021-12-07 10:51:09.710767,-0.303,0.097,1.076,11.738,18.943,1011.760,30.607,23.664,11.91,21.879,21.757,21.799,22.713,46.151
1638892270.7403855,2021-12-07 10:51:10.740342,-0.259,0.047,1.000,11.617,18.932,1011.728,16.304,23.675,11.922,21.55,21.757,21.799,22.713,46.151
1638892271.7259068,2021-12-07 10:51:11.725865,-0.094,0.035,1.008,11.617,18.932,1011.728,21.752,23.686,11.928,20.89,21.694,21.732,22.674,46.151
1638892272.7261078,2021-12-07 10:51:12.726073,-0.121,-0.066,1.100,11.617,18.932,1011.728,22.091,23.686,11.928,20.561,21.694,21.732,22.674,46.151
1638892273.763811,2021-12-07 10:51:13.763770,-0.123,0.078,0.993,11.617,18.932,1011.728,12.203,23.708,11.939,20.066,21.694,21.732,22.674,46.151
1638892274.7317421,2021-12-07 10:51:14.731699,-0.186,0.022,1.080,11.617,18.932,1011.728,20.430,23.741,11.95,18.995,21.505,21.532,22.559,46.151
1638892275.716656,2021-12-07 10:51:15.716616,-0.199,-0.053,1.023,11.498,18.931,1011.703,30.549,23.774,11.967,18.418,21.379,21.398,22.483,46.151
1638892276.721567,2021-12-07 10:51:16.721524,-0.093,0.058,1.016,11.498,18.931,1011.703,27.314,23.785,11.973,17.842,21.19,21.198,22.368,46.151
1638892277.719823,2021-12-07 10:51:17.719790,-0.164,0.108,0.966,11.498,18.931,1011.703,29.445,23.774,11.967,18.336,21.253,21.265,22.406,46.151
1638892278.7254658,2021-12-07 10:51:18.725419,-0.181,-0.023,0.788,11.498,18.931,1011.703,25.960,23.697,11.928,20.808,21.568,21.599,22.598,46.151
1638892279.7367547,2021-12-07 10:51:19.736721,-0.126,0.071,0.948,11.498,18.931,1011.703,20.513,23.653,11.91,21.962,21.757,21.799,22.713,46.15
1638892280.721641,2021-12-07 10:51:20.721611,-0.084,-0.292,1.159,11.390,18.935,1011.662,30.607,23.631,11.899,22.703,21.883,21.933,22.789,46.15
1638892281.7397604,2021-12-07 10:51:21.739734,-0.119,0.031,1.015,11.390,18.935,1011.662,20.113,23.686,11.922,21.055,21.694,21.732,22.674,46.15
1638892282.7243679,2021-12-07 10:51:22.724349,-0.094,0.027,1.102,11.390,18.935,1011.662,29.871,23.829,11.99,16.523,21.064,21.064,22.291,46.15
1638892283.745667,2021-12-07 10:51:23.745628,-0.090,-0.006,1.021,11.390,18.935,1011.662,18.644,24.06,12.093,9.931,20.056,19.996,21.679,46.15
1638892284.7706988,2021-12-07 10:51:24.770659,-0.160,0.001,1.013,11.390,18.935,1011.662,12.892,24.269,12.184,4.41,19.111,18.994,21.104,46.15
1638892285.7250996,2021-12-07 10:51:25.725061,-0.188,0.021,0.989,11.273,18.964,1011.610,32.346,24.412,12.247,1.114,18.544,18.392,20.759,46.15
1638892286.7545505,2021-12-07 10:51:26.754509,-0.207,-0.001,1.008,11.273,18.964,1011.610,16.829,24.445,12.258,1.114,18.418,18.259,20.683,46.15
1638892287.7452848,2021-12-07 10:51:27.745249,-0.289,0.006,1.027,11.273,18.964,1011.610,20.306,24.324,12.207,5.482,18.922,18.793,20.989,46.15
1638892288.7408724,2021-12-07 10:51:28.740830,-0.226,0.022,1.046,11.273,18.964,1011.610,22.820,24.049,12.087,13.557,20.119,20.062,21.717,46.15
1638892289.760435,2021-12-07 10:51:29.760398,-0.166,0.109,1.125,11.273,18.964,1011.610,16.006,23.73,11.95,21.962,21.379,21.398,22.483,46.15
1638892290.7309442,2021-12-07 10:51:30.730898,-0.155,-0.075,1.005,11.157,19.039,1011.580,31.258,23.774,11.967,19.325,21.253,21.265,22.406,46.15
1638892293.6054332,2021-12-07 10:51:33.605403,-0.163,-0.026,1.016,11.157,19.039,1011.580,0.525,23.818,11.99,17.842,21.001,20.998,22.253,46.15
1638892294.4401062,2021-12-07 10:51:34.440076,-0.146,-0.012,1.016,11.157,19.039,1011.580,29.907,24.115,12.116,9.19,19.804,19.728,21.525,46.15
1638892295.4669862,2021-12-07 10:51:35.466950,-0.142,-0.017,1.014,11.157,19.039,1011.580,16.876,24.214,12.161,7.624,19.426,19.328,21.296,46.15
1638892296.450712,2021-12-07 10:51:36.450682,-0.143,-0.016,1.017,11.052,19.190,1011.552,23.714,24.445,12.27,0.785,18.418,18.259,20.683,46.15
1638892297.4609592,2021-12-07 10:51:37.460921,-0.139,-0.012,1.013,11.052,19.190,1011.552,19.538,24.478,12.287,0.538,18.292,18.125,20.606,46.15
1638892299.2753403,2021-12-07 10:51:39.275317,-0.172,-0.013,1.021,11.052,19.190,1011.552,28.016,24.478,12.287,1.197,18.292,18.125,20.606,46.15
1638892300.2816002,2021-12-07 10:51:40.281557,-0.263,0.026,0.954,11.052,19.190,1011.552,24.446,24.28,12.195,7.377,19.111,18.994,21.104,46.149
1638892301.2813983,2021-12-07 10:51:41.281358,-0.215,0.088,0.921,10.971,19.347,1011.519,25.152,23.972,12.059,15.782,20.371,20.33,21.87,46.149
1638892302.2761712,2021-12-07 10:51:42.276032,-0.148,0.045,1.094,10.971,19.347,1011.519,29.792,23.664,11.916,24.104,21.631,21.666,22.636,46.149
1638892303.2765038,2021-12-07 10:51:43.276467,-0.137,0.085,0.980,10.971,19.347,1011.519,30.486,23.565,11.87,25.422,22.009,22.066,22.866,46.149
1638892304.2760482,2021-12-07 10:51:44.275946,-0.098,0.036,1.098,10.971,19.347,1011.519,31.958,23.565,11.87,24.681,22.072,22.133,22.904,46.149
1638892305.3052864,2021-12-07 10:51:45.305255,-0.164,0.074,1.011,10.971,19.347,1011.519,16.820,23.653,11.91,21.879,21.757,21.799,22.713,46.149
1638892306.2962255,2021-12-07 10:51:46.296195,-0.193,-0.006,1.088,10.896,19.505,1011.501,20.196,23.686,11.928,20.89,21.631,21.666,22.636,46.149
1638892307.2809513,2021-12-07 10:51:47.280906,-0.184,0.315,0.657,10.896,19.505,1011.501,30.091,23.708,11.933,20.314,21.568,21.599,22.598,46.149
1638892308.2816732,2021-12-07 10:51:48.281635,-0.151,0.029,1.002,10.896,19.505,1011.501,30.400,23.686,11.933,20.643,21.568,21.599,22.598,46.149
1638892309.291401,2021-12-07 10:51:49.291364,-0.153,0.010,0.995,10.896,19.505,1011.501,24.030,23.675,11.922,21.055,21.631,21.666,22.636,46.149
1638892310.2810662,2021-12-07 10:51:50.281038,-0.215,-0.041,0.908,10.896,19.505,1011.501,32.984,23.686,11.928,20.478,21.631,21.666,22.636,46.148
1638892311.3098562,2021-12-07 10:51:51.309836,-0.217,0.077,1.050,10.815,19.587,1011.461,17.185,23.675,11.916,21.055,21.694,21.732,22.674,46.148
1638892312.2869613,2021-12-07 10:51:52.286922,-0.200,0.005,0.867,10.815,19.587,1011.461,29.155,23.664,11.916,21.302,21.694,21.732,22.674,46.148
1638892313.287131,2021-12-07 10:51:53.287089,-0.134,0.055,1.165,10.815,19.587,1011.461,30.030,23.653,11.905,21.962,21.757,21.799,22.713,46.148
1638892314.3149686,2021-12-07 10:51:54.314945,-0.132,0.054,1.063,10.815,19.587,1011.461,16.686,23.642,11.905,22.126,21.82,21.866,22.751,46.148
1638892315.3160532,2021-12-07 10:51:55.316011,-0.137,0.101,1.015,10.815,19.587,1011.461,16.709,23.631,11.899,22.621,21.82,21.866,22.751,46.148
1638892316.2974458,2021-12-07 10:51:56.297404,-0.209,0.063,1.025,10.744,19.609,1011.425,24.896,23.642,11.905,22.126,21.757,21.799,22.713,46.148
1638892317.2914627,2021-12-07 10:51:57.291442,-0.098,0.013,1.130,10.744,19.609,1011.425,30.143,23.631,11.905,22.209,21.82,21.866,22.751,46.148
1638892318.2920694,2021-12-07 10:51:58.292035,-0.101,-0.003,0.802,10.744,19.609,1011.425,30.553,23.642,11.905,21.962,21.82,21.866,22.751,46.148
1638892319.2920854,2021-12-07 10:51:59.292056,-0.206,-0.022,1.069,10.744,19.609,1011.425,31.531,23.642,11.905,21.714,21.82,21.866,22.751,46.147
1638892320.2918441,2021-12-07 10:52:00.291815,-0.187,0.055,0.998,10.744,19.609,1011.425,32.931,23.653,11.91,21.302,21.757,21.799,22.713,46.147
1638892321.3208728,2021-12-07 10:52:01.320707,-0.216,0.080,1.011,10.664,19.660,1011.373,17.141,23.653,11.905,21.385,21.82,21.866,22.751,46.147
1638892322.2973964,2021-12-07 10:52:02.297361,-0.152,-0.280,1.229,10.664,19.660,1011.373,29.538,23.62,11.893,22.786,21.946,22.0,22.828,46.147
1638892323.297891,2021-12-07 10:52:03.297850,-0.171,0.171,1.132,10.664,19.660,1011.373,30.135,23.598,11.888,23.362,22.009,22.066,22.866,46.147
1638892324.29784,2021-12-07 10:52:04.297799,-0.172,-0.065,0.909,10.664,19.660,1011.373,31.223,23.609,11.893,22.868,21.946,22.0,22.828,46.147
1638892325.297612,2021-12-07 10:52:05.297546,-0.137,-0.112,1.087,10.664,19.660,1011.373,32.493,23.686,11.928,20.643,21.757,21.799,22.713,46.147
1638892326.3330152,2021-12-07 10:52:06.332972,-0.105,0.074,1.068,10.570,19.635,1011.318,15.319,23.752,11.956,18.83,21.568,21.599,22.598,46.147
1638892327.3066542,2021-12-07 10:52:07.306603,-0.182,0.049,0.966,10.570,19.635,1011.318,26.437,23.796,11.979,17.347,21.379,21.398,22.483,46.147
1638892328.3029058,2021-12-07 10:52:08.302866,-0.151,0.066,1.044,10.570,19.635,1011.318,30.384,23.818,11.985,16.935,21.316,21.332,22.445,46.146
1638892329.3460937,2021-12-07 10:52:09.346050,-0.154,0.069,1.146,10.570,19.635,1011.318,13.666,23.818,11.985,16.77,21.253,21.265,22.406,46.146
1638892330.307935,2021-12-07 10:52:10.307896,-0.161,-0.021,1.044,10.570,19.635,1011.318,29.375,23.829,11.985,16.606,21.253,21.265,22.406,46.146
1638892331.3142114,2021-12-07 10:52:11.314182,-0.081,-0.074,1.152,10.466,19.569,1011.273,25.510,23.829,11.985,16.606,21.19,21.198,22.368,46.146
1638892332.3075764,2021-12-07 10:52:12.307546,-0.206,0.191,0.955,10.466,19.569,1011.273,31.715,23.851,12.002,16.111,21.127,21.131,22.33,46.146
1638892333.3072965,2021-12-07 10:52:13.307263,-0.110,0.078,0.866,10.466,19.569,1011.273,33.122,23.851,12.007,16.029,21.064,21.064,22.291,46.146
1638892334.337218,2021-12-07 10:52:14.337178,-0.117,0.005,1.075,10.466,19.569,1011.273,16.911,23.851,12.007,15.946,21.127,21.131,22.33,46.146
1638892335.3129838,2021-12-07 10:52:15.312944,-0.196,0.076,0.887,10.466,19.569,1011.273,29.465,23.829,11.996,16.523,21.19,21.198,22.368,46.146
1638892336.3130734,2021-12-07 10:52:16.312944,-0.126,0.055,1.046,10.466,19.569,1011.273,30.401,23.818,11.99,16.853,21.253,21.265,22.406,46.146
1638892337.3131766,2021-12-07 10:52:17.313143,-0.103,-0.053,0.963,10.352,19.532,1011.231,31.204,23.818,11.985,16.853,21.253,21.265,22.406,46.146
1638892338.313253,2021-12-07 10:52:18.313219,-0.101,-0.005,1.036,10.352,19.532,1011.231,32.040,23.84,12.002,16.358,21.127,21.131,22.33,46.146
1638892339.3422723,2021-12-07 10:52:19.342237,-0.112,-0.101,1.037,10.352,19.532,1011.231,16.892,23.873,12.019,15.04,20.875,20.864,22.177,46.146
1638892340.3422954,2021-12-07 10:52:20.342254,-0.193,0.058,0.991,10.352,19.532,1011.231,17.142,23.95,12.053,12.815,20.434,20.396,21.908,46.146
1638892341.3187425,2021-12-07 10:52:21.318704,-0.074,0.053,0.996,10.352,19.532,1011.231,29.605,23.972,12.053,12.486,20.308,20.263,21.832,46.145
1638892342.3555293,2021-12-07 10:52:22.355484,-0.029,-0.141,0.785,10.250,19.573,1011.210,14.391,24.005,12.07,11.414,20.119,20.062,21.717,46.145
1638892343.3191378,2021-12-07 10:52:23.319097,-0.162,0.059,0.902,10.250,19.573,1011.210,31.153,24.038,12.081,10.755,19.993,19.929,21.64,46.145
1638892344.3183916,2021-12-07 10:52:24.318355,-0.019,-0.163,1.130,10.250,19.573,1011.210,32.951,24.104,12.104,8.86,19.741,19.662,21.487,46.145
1638892345.3470504,2021-12-07 10:52:25.347025,-0.056,0.047,0.974,10.250,19.573,1011.210,17.218,24.115,12.11,8.942,19.678,19.595,21.449,46.145
1638892346.3234992,2021-12-07 10:52:26.323470,-0.042,-0.101,1.090,10.250,19.573,1011.210,29.808,24.093,12.098,9.684,19.804,19.728,21.525,46.145
1638892347.3242357,2021-12-07 10:52:27.324196,0.001,-0.097,1.009,10.160,19.654,1011.191,30.148,24.016,12.076,11.662,20.056,19.996,21.679,46.145
1638892348.3345912,2021-12-07 10:52:28.334555,-0.081,-0.053,0.991,10.160,19.654,1011.191,23.571,24.005,12.07,11.579,20.119,20.062,21.717,46.145
1638892349.3242176,2021-12-07 10:52:29.324178,-0.098,-0.033,0.956,10.160,19.654,1011.191,32.369,24.038,12.087,10.426,19.993,19.929,21.64,46.145
1638892350.3532941,2021-12-07 10:52:30.353264,-0.101,0.076,0.866,10.160,19.654,1011.191,16.976,24.049,12.093,10.343,19.93,19.862,21.602,46.145
1638892351.3292766,2021-12-07 10:52:31.329246,-0.179,-0.078,1.114,10.160,19.654,1011.191,29.546,23.994,12.07,12.156,20.182,20.129,21.755,46.145
1638892352.329651,2021-12-07 10:52:32.329608,-0.112,0.127,0.994,10.086,19.731,1011.177,30.248,23.939,12.053,13.557,20.371,20.33,21.87,46.145
1638892353.3299072,2021-12-07 10:52:33.329866,-0.212,-0.020,1.041,10.086,19.731,1011.177,30.998,23.906,12.036,14.628,20.497,20.463,21.947,46.145
1638892354.3299925,2021-12-07 10:52:34.329949,-0.084,0.087,0.885,10.086,19.731,1011.177,31.968,23.884,12.019,15.287,20.623,20.597,22.023,46.145
1638892355.368916,2021-12-07 10:52:35.368872,-0.194,0.010,0.975,10.086,19.731,1011.177,14.465,23.818,11.996,17.018,20.875,20.864,22.177,46.145
1638892356.3340921,2021-12-07 10:52:36.334060,-0.162,-0.001,0.978,10.086,19.731,1011.177,30.029,23.796,11.985,17.1,21.001,20.998,22.253,46.145
1638892357.334674,2021-12-07 10:52:37.334646,-0.161,0.058,0.916,10.018,19.788,1011.174,30.538,23.873,12.019,14.793,20.623,20.597,22.023,46.144
1638892358.33498,2021-12-07 10:52:38.334945,-0.038,0.026,0.906,10.018,19.788,1011.174,31.328,23.95,12.059,12.074,20.245,20.196,21.793,46.144
1638892359.3348074,2021-12-07 10:52:39.334772,-0.104,-0.062,0.955,10.018,19.788,1011.174,32.622,24.027,12.087,10.426,20.056,19.996,21.679,46.144
1638892360.3676107,2021-12-07 10:52:40.367572,0.032,-0.023,1.006,10.018,19.788,1011.174,16.023,24.06,12.104,9.437,19.93,19.862,21.602,46.144
1638892361.3550944,2021-12-07 10:52:41.355057,-0.093,-0.127,1.039,10.018,19.788,1011.174,20.511,24.071,12.104,9.849,19.993,19.929,21.64,46.144
1638892362.340735,2021-12-07 10:52:42.340696,-0.040,0.030,1.024,9.950,19.886,1011.160,29.979,24.005,12.076,11.662,20.245,20.196,21.793,46.144
1638892363.3409405,2021-12-07 10:52:43.340903,-0.234,-0.025,1.065,9.950,19.886,1011.160,30.756,23.972,12.064,12.898,20.245,20.196,21.793,46.144
1638892364.340962,2021-12-07 10:52:44.340927,-0.194,0.121,0.990,9.950,19.886,1011.160,31.744,23.895,12.019,15.205,20.686,20.664,22.062,46.144
1638892365.3691227,2021-12-07 10:52:45.368930,-0.133,0.027,0.967,9.950,19.886,1011.160,17.093,23.873,12.013,15.205,20.749,20.73,22.1,46.144
1638892366.3457117,2021-12-07 10:52:46.345674,0.033,0.098,1.041,9.950,19.886,1011.160,29.183,23.862,12.007,15.699,20.875,20.864,22.177,46.144
1638892367.3461237,2021-12-07 10:52:47.346080,-0.133,0.132,0.838,9.878,19.988,1011.156,29.804,23.862,12.007,15.782,20.749,20.73,22.1,46.144
1638892368.3462172,2021-12-07 10:52:48.346175,-0.188,0.058,0.966,9.878,19.988,1011.156,30.701,23.884,12.013,15.452,20.623,20.597,22.023,46.144
1638892369.3739433,2021-12-07 10:52:49.373901,-0.239,-0.095,1.095,9.878,19.988,1011.156,16.871,23.873,12.007,15.534,20.686,20.664,22.062,46.144
1638892370.3743596,2021-12-07 10:52:50.374329,-0.221,0.039,0.937,9.878,19.988,1011.156,17.008,23.851,12.002,16.029,20.812,20.797,22.138,46.144
1638892371.3504815,2021-12-07 10:52:51.350451,-0.188,0.163,1.139,9.878,19.988,1011.156,29.464,23.818,11.996,16.77,20.938,20.931,22.215,46.143
1638892372.383709,2021-12-07 10:52:52.383668,-0.100,0.093,0.988,9.808,20.056,1011.131,15.123,23.829,11.996,16.358,20.875,20.864,22.177,46.143
1638892373.3527274,2021-12-07 10:52:53.352686,-0.188,-0.016,1.092,9.808,20.056,1011.131,29.312,23.807,11.985,17.1,21.064,21.064,22.291,46.143
1638892374.3660822,2021-12-07 10:52:54.366035,-0.211,0.020,0.976,9.808,20.056,1011.131,21.515,23.796,11.985,17.182,21.064,21.064,22.291,46.143
1638892375.3800812,2021-12-07 10:52:55.380040,-0.217,-0.064,0.880,9.808,20.056,1011.131,16.819,23.785,11.973,17.594,21.127,21.131,22.33,46.143
